product_id		attribute_id		attribute_value
1264301001		shop_the_look_0		1256319001;;1231662002;;1230602001
1298244001		shop_the_look_0		1171335005;;1260775001;;1238144001
1298244001		shop_the_look_1		1275615001;;1230602001;;1190729001
1242422001		shop_the_look_0		1241650001;;1046869047;;1238717003
1242422001		shop_the_look_1		1179401002;;1242419002;;1243931002
1242422001		shop_the_look_2		1218892001;;1275616001;;1233583001
1234979001		shop_the_look_0		1253079001;;1253079002;;1242178001
1246550001		shop_the_look_0		1250147001;;1234968002;;1251118001
1246550001		shop_the_look_1		1150895001;;1250677002;;1133880007
1246550001		shop_the_look_2		1214832001;;1230615005;;1224988001
1243931001		shop_the_look_0		1205945001;;1247673001;;1084860005
1243931001		shop_the_look_1		1238880001;;1195882001;;1256319001
1252612001		shop_the_look_0		1232810001;;1243617003;;1150569001
1252612001		shop_the_look_1		1230607002;;1230597002;;1224988003
1261151003		shop_the_look_0		1271474001;;1241566002;;0200103011
1261151003		shop_the_look_1		1195198001;;1244575001;;1251542001
1261151003		shop_the_look_2		1235449001;;1250113002;;1216048002
1240644001		shop_the_look_0		1252421001;;1248922001;;1171192001
1240644001		shop_the_look_1		1271847001;;1218892001;;1243591002
1249867001		shop_the_look_0		1248999001;;1242912001;;1242189001
1249867001		shop_the_look_1		1190723001;;1271847001;;1218892001
0753391119		shop_the_look_0		1241678001;;1209795004;;1237918002
0753391119		shop_the_look_1		1230595001;;1230603001;;1240595001
1255205001		shop_the_look_0		1229902002;;1230301001;;1150569001
1255205001		shop_the_look_1		1242912001;;1248999001;;1237918001
0984692002		shop_the_look_0		1235443002;;1243953002;;1251659002
0984692002		shop_the_look_1		1225212001;;1275616001;;1247098001
1243099001		shop_the_look_0		1244580001;;1262813001;;1238454001
1243099001		shop_the_look_1		1239979001;;1230606001;;1230615005
1248493001		shop_the_look_0		1248494001;;1246137001;;1271463001
1248493001		shop_the_look_1		1230597001;;1233583001;;1218892001
1209037007		shop_the_look_0		1205863001;;1234977001;;1242834001
1209037007		shop_the_look_1		1255047001;;1238874002;;1275616001
1242330001		shop_the_look_0		1242174001;;1094272001;;1241198001
1242330001		shop_the_look_1		1230603001;;1240595001;;1240754001
1242285001		shop_the_look_0		1256319001;;1230602001;;1195882001
1256425001		shop_the_look_0		1244363001;;1266221001
1256425001		shop_the_look_1		1240754001;;1230615005;;1195882001
1249182001		shop_the_look_0		1244374001;;1232653001;;1214494002
1249182001		shop_the_look_1		1230597002;;1257585001;;1239979003
1032425030		shop_the_look_0		1241198001;;1242912001;;1249018001
1032425030		shop_the_look_1		1256319001;;1230602001;;1230606001
1249781001		shop_the_look_0		1179401002;;1215841003;;1271736001
1249781001		shop_the_look_1		1275616001;;1218892001;;1233583001
1263845001		shop_the_look_0		1271485001;;0960679007;;1227180003
1263845001		shop_the_look_1		1230607002;;1224988001;;1248145001
1250532001		shop_the_look_0		1258754001;;1242189001;;1241198001
1250532001		shop_the_look_1		1247098001;;1240595001;;1194860001
1235149001		shop_the_look_0		1214832001;;1230597001;;1240595001
1181316004		shop_the_look_0		1215841003;;1252598001;;1253618002
1181316004		shop_the_look_1		1238878001;;1238876001;;1218892001
1242895003		shop_the_look_0		1252170002;;1242178001;;1246547001
1242895003		shop_the_look_1		1256319001;;1239979001;;1230606001
1028327002		shop_the_look_0		1240129002;;1258151001;;1241792003
1028327002		shop_the_look_1		1240595001;;1230595001;;1275616001
1271470001		shop_the_look_0		1271457001;;1219193003;;1244174001
1271470001		shop_the_look_1		1275614001;;1244387001;;1253994003
1241480001		shop_the_look_0		1230589002;;1230615006;;1250903001
1244654001		shop_the_look_0		1245358001;;1258151003;;1242174001
1244654001		shop_the_look_1		1247098001;;1194860001;;1240595001
1208324004		shop_the_look_0		1242801001;;1247004001;;1249552002
1208324004		shop_the_look_1		1271847001;;1243591002;;1190727001
1190846003		shop_the_look_0		1252598001;;1215841003;;1258151001
1190846003		shop_the_look_1		1218892001;;1271847001;;1275616001
1242800001		shop_the_look_0		1208911007;;1235853002;;1246547003
1242800001		shop_the_look_1		1247098001;;1240595001;;1218892001
1206687004		shop_the_look_0		1179401002;;1242419002;;1248999002
1206687004		shop_the_look_1		1190723001;;1240595001;;1230603001
1229902003		shop_the_look_0		1208911007;;1246547003;;1232462001
1229902003		shop_the_look_1		1247098001;;1240595001;;1194860001
1230333003		shop_the_look_0		1243946001;;1230972001;;1195876001
1230333003		shop_the_look_1		1190723001;;1218892001;;1271847001
1244264001		shop_the_look_0		1245358001;;1242415001;;1246547001
1244264001		shop_the_look_1		1240595001;;1230603001;;1190723001
1264015001		shop_the_look_0		1229413001;;1003078005;;1251102001
1264015001		shop_the_look_1		1238880001;;1190729001;;1190723001
1190729001		shop_the_look_0		1260751001;;1260775001;;1243820001
1190729001		shop_the_look_1		1265077001;;1209037001;;1052587030
1242920004		shop_the_look_0		1230615005;;1253994001;;1214832001
1175534004		shop_the_look_0		1232462001;;1241792003;;1246545001
1175534004		shop_the_look_1		1230595001;;1225212001;;1275614001
1149982002		shop_the_look_0		1258987001;;1271738001;;1246547003
1149982002		shop_the_look_1		1230589001;;1239979001;;1230589002
1209037001		shop_the_look_0		1011037001;;1011037009;;0252867092
1209037001		shop_the_look_1		1275616001;;1218892001;;1275617001
1248999003		shop_the_look_0		1241260002;;1221494001;;1242920004
1248999003		shop_the_look_1		1233583001;;1247098001;;1275616001
1171064018		shop_the_look_0		1242337001;;1242179001;;1241622001
1171064018		shop_the_look_1		1252170002;;1129676010;;1246547001
1171064018		shop_the_look_2		1224988001;;1240595001;;1230603001
1246551001		shop_the_look_0		1198271001;;1242884003;;1245104002
1246551001		shop_the_look_1		1239979001;;1240595001;;1249821001
1232726001		shop_the_look_0		1250556001;;1255822001;;1196882001
1232726001		shop_the_look_1		1214832001;;1230603001;;1224988001
1221020002		shop_the_look_0		1242783001;;1234977001;;1246537002
1221020002		shop_the_look_1		1190723001;;1218892001;;1240595001
1221717004		shop_the_look_0		0888940046;;1221948002;;1298244001
1221717004		shop_the_look_1		1230589002;;1230615006;;1250113002
1237810001		shop_the_look_0		1232468003;;0989040069;;1252574002
1237810001		shop_the_look_1		1240754001;;1214832001;;1256319001
1245551002		shop_the_look_0		1244363001;;1266221001
1245551002		shop_the_look_1		1230615005;;1224988001;;1233140001
1135971006		shop_the_look_0		1219193003;;1271457001;;1129676011
1222168002		shop_the_look_0		1256319001;;1195882001;;1231662001
1003078013		shop_the_look_0		1253618001;;1244174002;;1215841002
1003078013		shop_the_look_1		1257585001;;1238876001;;1190723001
1084860021		shop_the_look_0		1179401001;;1244174001;;1252421001
1084860021		shop_the_look_1		1247098001;;1240595001;;1225212001
1244397001		shop_the_look_0		1243652002;;1244421001;;1206687002
1244397001		shop_the_look_1		1238878001;;1238876001;;1218892001
1246718004		shop_the_look_0		1244429001;;1209795003;;1179401002
1246718004		shop_the_look_1		1218892001;;1275616001;;1190723001
1137112010		shop_the_look_0		1221948002;;1221948003;;1150895001
1137112010		shop_the_look_1		1253994003;;1230578001;;1230595001
1179401001		shop_the_look_0		1242817001;;1243652001;;1206687006
1179401001		shop_the_look_1		1218892001;;1275616001;;1247098001
1230602001		shop_the_look_0		1264230001;;1246137001;;1251541001
1221637001		shop_the_look_0		1171335005;;1229265004;;1182271005
1221637001		shop_the_look_1		1251659001;;1232460001;;1208911002
1221637001		shop_the_look_2		1230595001;;1240595001;;1225212001
1221948002		shop_the_look_0		1205863001;;1242895001;;1271458001
1221948002		shop_the_look_1		1232460001;;1271460001;;1209795004
1221948002		shop_the_look_2		1240595001;;1253994003;;1230595001
1244403001		shop_the_look_0		1244394002;;1248922001;;1252421001
1244403001		shop_the_look_1		1257585001;;1238878001;;1218892001
0973537044		shop_the_look_0		1191468001;;1242179001;;1242896001
0973537044		shop_the_look_1		1242174001;;1242912001;;1244174001
0973537044		shop_the_look_2		1214832001;;1230603001;;1240595001
1244418002		shop_the_look_0		1161887002;;1219886001;;1187052014
1244418002		shop_the_look_1		1239979001;;1240595001;;1230595001
0989043002		shop_the_look_0		1246537002;;1247004001;;1241505001
0989043002		shop_the_look_1		1242911001;;1248999003;;1258151001
0989043002		shop_the_look_2		1239979001;;1240595001;;1240754001
1171064029		shop_the_look_0		1163843006;;1250560001;;1066917004
1171064029		shop_the_look_1		1225256003;;1221717004;;1227405002
1171064029		shop_the_look_2		1230595001;;1225212001;;1240595001
1284258001		shop_the_look_0		1234962002;;1256382001;;1248496002
1284258001		shop_the_look_1		1275614001;;1230615006;;1240595001
1195198001		shop_the_look_0		1255822003;;1028327003;;1246085001
1195198001		shop_the_look_1		1256319001;;1230602001;;1230606001
1234978001		shop_the_look_0		1242908002;;1094272001;;1235853002
1234978001		shop_the_look_1		1240754001;;1214832001;;1230615005
1271474001		shop_the_look_0		1244394002;;1271738001;;1215461003
1271474001		shop_the_look_1		1275615001;;1230607002;;1253994001
1271847001		shop_the_look_0		1245104001;;1242894001;;1234969001
1271847001		shop_the_look_1		1252598001;;1215841003;;1258151001
1242917001		shop_the_look_0		1250439001;;1240129002;;1258151001
1242917001		shop_the_look_1		1230603001;;1240595001;;1230595001
1198850001		shop_the_look_0		1242814001;;1229902003;;1201098004
1198850001		shop_the_look_1		1230602001;;1231662002;;1231662001
1209795001		shop_the_look_0		1250677002;;1238168001;;0960679108
1209795001		shop_the_look_1		1214832002;;1230595001;;1230578001
1247811001		shop_the_look_0		1241132001;;1258754001;;1244397001
1247811001		shop_the_look_1		1214832001;;1240754001;;1230589001
1245822001		shop_the_look_0		1246548001;;1271457001;;1244042001
1245822001		shop_the_look_1		1240595001;;1230595001;;1249821001
1244282001		shop_the_look_0		1271748002;;1251659001;;1245358001
1247128001		shop_the_look_0		1243647001;;1264301001;;1246091001
1247128001		shop_the_look_1		1244174001;;1247124001;;1245358001
1247128001		shop_the_look_2		1247098001;;1190723001;;1218892001
1171335004		shop_the_look_0		1235443001;;1246547003;;1241132001
1171335004		shop_the_look_1		1275616001;;1247098001;;1233583001
1241512001		shop_the_look_0		1241508001;;1242419002;;1264015001
1241512001		shop_the_look_1		1247098001;;1190723001;;1218892001
1251463002		shop_the_look_0		1231662001;;1230602001;;1256319001
1228152001		shop_the_look_0		1102691003;;1241508002;;1250397001
1228152001		shop_the_look_1		1218892001;;1275616001;;1257585001
1104914007		shop_the_look_0		1196882001;;0989043001;;1248478001
1104914007		shop_the_look_1		1242285001;;1244536001;;1242192001
1104914007		shop_the_look_2		1234962001;;1094272001;;1261726001
1104914007		shop_the_look_3		1230615006;;1230607002;;1230595001
1232455001		shop_the_look_0		1150895002;;1236348003;;1222658002
1232455001		shop_the_look_1		1230595001;;1275614001;;1240595001
1260576001		shop_the_look_0		1256319001;;1230602001;;1195882001
1214340005		shop_the_look_0		1179401002;;1242419002;;1214190005
1214340005		shop_the_look_1		1218892001;;1275616001;;1233583001
1243946001		shop_the_look_0		1253511001;;1256375001;;1246237001
1243946001		shop_the_look_1		1230595001;;1230603001;;1240595001
1244394002		shop_the_look_0		1232810001;;1243652001;;1244374002
1244394002		shop_the_look_1		1257585001;;1275616001;;1218892001
1259239001		shop_the_look_0		1205065004;;1232254001;;1187052007
1259239001		shop_the_look_1		1230578001;;1230603001;;1255047001
1240630001		shop_the_look_0		1263683001;;1251078001;;1242909001
1240630001		shop_the_look_1		1218892001;;1247098001;;1275616001
1232527001		shop_the_look_0		1233180001;;1217664001;;1271475001
1232527001		shop_the_look_1		1225212001;;1233075001;;1227704003
1251091001		shop_the_look_0		1243946001;;1250439001;;1256523001
1251091001		shop_the_look_1		1238880001;;1230602001;;1190729001
1244539001		shop_the_look_0		1250439001;;1242911001;;1219193003
1244539001		shop_the_look_1		1240595001;;1257585001;;1238876001
0969093036		shop_the_look_0		1242787001;;1236348003;;1245551002
0969093036		shop_the_look_1		1230597001;;1240595001;;1233583001
1199712005		shop_the_look_0		1239989002;;1242834001;;1242318001
1199712005		shop_the_look_1		1255516001;;1261873001;;1221948002
1199712005		shop_the_look_2		1238874001;;1275617002;;1244386001
1244121001		shop_the_look_0		1248999001;;1208911007;;1246547003
1215841003		shop_the_look_0		1242783001;;1249552002;;1215840003
1215841003		shop_the_look_1		1233176002;;0888940046;;1150895001
1215841003		shop_the_look_2		1275616001;;1233583001;;1218892001
1187053007		shop_the_look_0		1245170001;;1028327026;;0984692003
1187053007		shop_the_look_1		1230686001;;1230578001;;1240595001
1245086001		shop_the_look_0		1258151001;;1240129002;;1215841003
1245086001		shop_the_look_1		1230603001;;1214832001;;1239979001
1028327028		shop_the_look_0		1261726001;;1129676011;;1129676006
1028327028		shop_the_look_1		1214832001;;1230615005;;1240754001
1241763002		shop_the_look_0		1196947019;;1241764001;;1217919001
1241763002		shop_the_look_1		1244394002;;1235853002;;1235443001
1241763002		shop_the_look_2		1190723001;;1233075001;;1227704003
1244363001		shop_the_look_0		1255843001;;1261582001;;1201318001
1244363001		shop_the_look_1		1233583001;;1218892001;;1224988003
1242918001		shop_the_look_0		1221020001;;1243117001;;1243099001
1242918001		shop_the_look_1		1242909001;;1251078001;;1263683001
1242918001		shop_the_look_2		1230589001;;1230597001;;1233583001
1238874002		shop_the_look_0		1242781001;;1242418002;;1242818003
1238874002		shop_the_look_1		1236348001;;1200470001;;1256000002
1238874002		shop_the_look_2		1241132001;;1241508002;;1252421001
1271479001		shop_the_look_0		1275614001;;1230603001;;1230595001
0989043031		shop_the_look_0		1271457001;;1241198001;;1241792003
0989043031		shop_the_look_1		1240595001;;1249821001;;1230595001
1233174002		shop_the_look_0		1243953002;;1232415001;;1244174003
1233174002		shop_the_look_1		1238874001;;1227704003;;1275617002
1129676011		shop_the_look_0		1250147001;;1251118001;;1234968002
1129676011		shop_the_look_1		1243647001;;1245170001;;1246091001
1129676011		shop_the_look_2		1249821001;;1240754001;;1247098001
1271748002		shop_the_look_0		1271747002;;1214340006;;1244560001
1271748002		shop_the_look_1		1275617001;;1233075001;;1259494001
1234843002		shop_the_look_0		1230595001;;1225212001;;1240595001
1256424001		shop_the_look_0		1261726001;;1258151003;;1094272001
1230597001		shop_the_look_0		1248493001;;1271735001;;1262323001
1230597001		shop_the_look_1		1248494001;;1246137001;;1271463001
1251293001		shop_the_look_0		1244375001;;1143477009;;1242192001
1251293001		shop_the_look_1		1230615005;;1230606001;;1224988001
1238168001		shop_the_look_0		1242911001;;1232460001;;1256382001
1238168001		shop_the_look_1		1214832001;;1230578001;;1230603001
1244580001		shop_the_look_0		1243637001;;1232468001;;1241485003
1244580001		shop_the_look_1		1256319001;;1230602001;;1231662001
0753391123		shop_the_look_0		1195198001;;1244575001;;1271463001
0753391123		shop_the_look_1		1230595001;;1275614001;;1250113002
0960679108		shop_the_look_0		1163357001;;1208911002;;1228573001
0960679108		shop_the_look_1		1253994003;;1235449001;;1244387001
1150542004		shop_the_look_0		1242337001;;1241622001;;1242179001
1150542004		shop_the_look_1		1271475001;;1245542001;;1162874003
1150542004		shop_the_look_2		1230595001;;1253994001;;1225212001
1251540002		shop_the_look_0		1253079002;;1253079001;;1129676010
1251540002		shop_the_look_1		1253994003;;1230578001;;1214832002
1263682001		shop_the_look_0		1263683001;;1251078001;;1271457001
1263682001		shop_the_look_1		1230597001;;1230615005;;1214832001
1244545001		shop_the_look_0		1230597001;;1233583001;;1230615005
1246219001		shop_the_look_0		1242909001;;1251078001;;1241349002
1238447001		shop_the_look_0		1238454001;;1271463001;;1250707003
1238447001		shop_the_look_1		1239979001;;1230606001;;1240754001
1224988001		shop_the_look_0		1243652001;;1232810001;;1204130004
1224988001		shop_the_look_1		1252170002;;1245358001;;1251659001
1259518001		shop_the_look_0		1234980001;;1241269001;;1246324001
1259518001		shop_the_look_1		1094272001;;1102691003;;1242189001
1259518001		shop_the_look_2		1214832001;;1240754001;;1195882001
1253994003		shop_the_look_0		1245551002;;0989043001;;1221008004
1253994003		shop_the_look_1		1242908002;;1245358001;;1232462001
1249552002		shop_the_look_0		1241764001;;0989043002;;1285122001
1249552002		shop_the_look_1		1215841003;;1271736001;;1244394001
1249552002		shop_the_look_2		1218892001;;1275616001;;1257585001
1232415001		shop_the_look_0		1150843007;;1229318002;;1240630001
1232415001		shop_the_look_1		1238874001;;1275617002;;1275617001
1240645001		shop_the_look_0		1243953001;;1240634001;;1271742001
1240645001		shop_the_look_1		1235449001;;1051110005;;1150149005
1231424001		shop_the_look_0		0984692004;;1024907050;;1002949008
1231424001		shop_the_look_1		1230595001;;1230615005;;1240595001
1233583001		shop_the_look_0		1255844001;;1268240001;;1230442002
1233583001		shop_the_look_1		1251541001;;1271463001;;1195102001
1241198001		shop_the_look_0		1243637001;;1214494002;;1232653001
1241198001		shop_the_look_1		1230607002;;1248145001;;1230597001
1150895002		shop_the_look_0		1242318002;;1242895001;;1239989001
1150895002		shop_the_look_1		1102691003;;1235443001;;1241508002
1150895002		shop_the_look_2		1233583001;;1275616001;;1218892001
1232166001		shop_the_look_0		1246137001;;1242191001;;1264230001
1232166001		shop_the_look_1		1230595001;;1230615005;;1214832001
1242407001		shop_the_look_0		1219886001;;1219888001;;1244359001
1242407001		shop_the_look_1		1214832002;;1230686001;;1244386001
1246196001		shop_the_look_0		1244359001;;1236533001;;1161887002
1246196001		shop_the_look_1		1240595001;;1231662002;;1256319001
1244387001		shop_the_look_0		1241260002;;1242920004;;1271462001
1244387001		shop_the_look_1		1244394002;;1244395001;;1258754001
1032425002		shop_the_look_0		1209037006;;1052587030;;1220422003
1032425002		shop_the_look_1		1275616001;;1233583001;;1218892001
1247673001		shop_the_look_0		1258754001;;1243931001;;1250397001
1247673001		shop_the_look_1		1271847001;;1243591002;;1218892001
0960679007		shop_the_look_0		0989040072;;1248643001;;1252574002
0960679007		shop_the_look_1		1258151001;;1271736001;;1234962002
0960679007		shop_the_look_2		1256319001;;1230606001;;1230602001
1238717003		shop_the_look_0		1244359001;;1220422003;;1209037001
1238717003		shop_the_look_1		1218892001;;1275616001;;1238880001
1271469001		shop_the_look_0		1250554001;;1251102002;;1252327002
1271469001		shop_the_look_1		1275615001;;1238880001;;1249821001
1271740001		shop_the_look_0		1271744002;;1242388001;;1242803001
1271740001		shop_the_look_1		1275617001;;1233075001;;1250903001
1147848014		shop_the_look_0		1241678001;;1209795004;;1242831002
1147848014		shop_the_look_1		1233075001;;1275617001;;1250903001
1264230001		shop_the_look_0		1245539001;;1241260002;;1160630001
1264230001		shop_the_look_1		1230597002;;1248145001;;1230597001
1242790001		shop_the_look_0		1256319001;;1195882001;;1231662001
1246092001		shop_the_look_0		1209795003;;1241788001;;1246547001
1246092001		shop_the_look_1		1214832001;;1240754001;;1230603001
1204130004		shop_the_look_0		1241349002;;1242909001;;1241788001
1204130004		shop_the_look_1		1249821001;;1248145001;;1170307001
1258500002		shop_the_look_0		1215841002;;1245014001;;1244174002
1258500002		shop_the_look_1		1275616001;;1218892001;;1257585001
1244275003		shop_the_look_0		1242422001;;1241763002;;1242418002
1244275003		shop_the_look_1		1242909001;;1249132001;;1245358001
1244275003		shop_the_look_2		1240754001;;1224988001;;1233583001
1241260002		shop_the_look_0		1195198001;;1271463001;;1246137001
1241260002		shop_the_look_1		1230606001;;1239979001;;1230615005
1254569001		shop_the_look_0		1242782001;;1229299001;;1242782002
1254569001		shop_the_look_1		1244174001;;1252598002;;1240634001
1254569001		shop_the_look_2		1190723001;;1218892001;;1255047001
1024907009		shop_the_look_0		1205065004;;1137112012;;0969093033
1024907009		shop_the_look_1		1240595001;;1230603001;;1230595001
1244360001		shop_the_look_0		1242890001;;1246235001;;1191468001
1244360001		shop_the_look_1		1233583001;;1233140001;;1230615005
1215461004		shop_the_look_0		1046869001;;1242391001;;1242552001
1215461004		shop_the_look_1		1230597001;;1233583001;;1214832001
1211982003		shop_the_look_0		1150895001;;0888940046;;0888940047
1211982003		shop_the_look_1		1238716002;;1187052008;;1137112011
1238880001		shop_the_look_0		1229299001;;1248643001;;1256002002
1238880001		shop_the_look_1		1250677002;;1002949002;;1217919006
1238880001		shop_the_look_2		1243946001;;1251078001;;1102691003
1240129002		shop_the_look_0		1232837002;;1241622002;;1258032002
1240129002		shop_the_look_1		1233583001;;1239979001;;1230589001
1239989001		shop_the_look_0		1261873001;;0984692001;;1002949002
1239989001		shop_the_look_1		1252421001;;1244174001;;1258754001
1239989001		shop_the_look_2		1271847001;;1218892001;;1190727001
1242185001		shop_the_look_0		1233583001;;1230597001;;1218892001
1234969001		shop_the_look_0		1244363001;;1266221001
1234969001		shop_the_look_1		1214832001;;1224988001;;1230615005
1251108001		shop_the_look_0		1246548001;;1258151001;;1240129002
1251108001		shop_the_look_1		1214832001;;1240754001;;1256319001
1246959003		shop_the_look_0		1244359001;;1219886001;;1161887002
1246959003		shop_the_look_1		1240595001;;1248145001;;1218892001
0960679111		shop_the_look_0		1232458001;;1246551005;;1251659002
0960679111		shop_the_look_1		1230597001;;1230615005;;1233583001
1214221001		shop_the_look_0		1259397001;;1262323001;;1242188001
1214221001		shop_the_look_1		1251463002;;1242285001;;1258287002
1214221001		shop_the_look_2		1219886001;;1238716002;;1244359001
1242327001		shop_the_look_0		1192716001;;1271748002;;1234962001
1242327001		shop_the_look_1		1247098001;;1240595001;;1230595001
1249819001		shop_the_look_0		1251541001;;1195102001;;1227468002
1249819001		shop_the_look_1		1230597001;;1233583001;;1233140001
1094272008		shop_the_look_0		0960679001;;1241260002;;1252707001
1094272008		shop_the_look_1		1240595001;;1227704003;;1230603001
1255516001		shop_the_look_0		1248922001;;1244174001;;1252421001
1255516001		shop_the_look_1		1190723001;;1218892001;;1271847001
1069400015		shop_the_look_0		1258151001;;1242911001;;1240129002
1069400015		shop_the_look_1		1195882001;;1239979003;;1247098001
1253142001		shop_the_look_0		1242335001;;1053809001;;1244165001
1253142001		shop_the_look_1		1230597001;;1194860001;;1195882001
1255843001		shop_the_look_0		1208911007;;1246547003;;1232462001
1255843001		shop_the_look_1		1230615005;;1249821001;;1247098001
1191309002		shop_the_look_0		1219193003;;1246551005;;1234974002
1191309002		shop_the_look_1		1230602001;;1214832001;;1256319001
1244404001		shop_the_look_0		1244394002;;1258151003;;1251659001
1244404001		shop_the_look_1		1275616001;;1257585001;;1218892001
1245542001		shop_the_look_0		1250703001;;1243652001;;1238447001
1245542001		shop_the_look_1		1230595001;;1275614001;;1238874002
1242388001		shop_the_look_0		1250677002;;1271482001;;1069400016
1242388001		shop_the_look_1		1249018001;;1242912001;;1242174001
1242388001		shop_the_look_2		1271847001;;1190723001;;1218892001
1002949036		shop_the_look_0		1248235001;;1232254001;;1236533001
1002949036		shop_the_look_1		1240595001;;1230595001;;1230603001
1242885001		shop_the_look_0		1246551001;;1241792001;;1102691006
1242885001		shop_the_look_1		1239979001;;1249821001;;1240595001
1275616001		shop_the_look_0		1271751001;;0960679007;;1241762001
1275616001		shop_the_look_1		1271736001;;1248922001;;1240129002
1214224004		shop_the_look_0		1252170001;;1234974002;;1252170002
1214224004		shop_the_look_1		1240595001;;1230595001;;1247098001
1242907001		shop_the_look_0		1238450001;;1245170001;;1249819001
1242907001		shop_the_look_1		1230603001;;1240595001;;1155647001
1245104001		shop_the_look_0		1271738001;;1244394002;;1246549001
1245104001		shop_the_look_1		1238876001;;1238878001;;1257585001
1242887002		shop_the_look_0		1246137001;;1251541001;;1195198001
1242887002		shop_the_look_1		1230597001;;1233583001;;1240595001
1249018001		shop_the_look_0		1246324001;;1244443001;;1242422001
1249018001		shop_the_look_1		1024907001;;1271465001;;0989043002
1249018001		shop_the_look_2		1271847001;;1247098001;;1240595001
1266761001		shop_the_look_0		1242419002;;1250439001;;1208324003
1266761001		shop_the_look_1		1190723001;;1190729001;;1231662002
1256523001		shop_the_look_0		1229684002;;1229902001;;1250706001
1256523001		shop_the_look_1		1190723001;;1231662002;;1255047001
1044513005		shop_the_look_0		1243914002;;1252170002;;1246547001
1044513005		shop_the_look_1		1190723001;;1247098001;;1238880001
1224871002		shop_the_look_0		1243617003;;1244282001;;1209741001
1224871002		shop_the_look_1		1230615005;;1224988001;;1233583001
1242189001		shop_the_look_0		1229413001;;0989040001;;1232468001
1242189001		shop_the_look_1		1195882001;;1233583001;;1230606001
1102691003		shop_the_look_0		1229299001;;1252574002;;1206687006
1102691003		shop_the_look_1		1247098001;;1238876001;;1238880001
1247377002		shop_the_look_0		1250439001;;1243946001;;1242419002
1247377002		shop_the_look_1		1238880001;;1190729001;;1218892001
1046869047		shop_the_look_0		1242912001;;1241198001;;1248999001
1046869047		shop_the_look_1		1247098001;;1240595001;;1190723001
1214474002		shop_the_look_0		1231737002;;1262462001;;1271745001
1214474002		shop_the_look_1		1230595001;;1225212001;;1247098001
1246773002		shop_the_look_0		1231662001;;1230602001;;1195882001
0916460030		shop_the_look_0		1227405002;;1221717004;;1271740001
0916460030		shop_the_look_1		1250113002;;1275614001;;1230595001
1260751001		shop_the_look_0		1244174001;;1244394002;;1248922001
1260751001		shop_the_look_1		1190723001;;1247098001;;1218892001
1263507001		shop_the_look_0		1234974001;;1271748002;;1243914002
1263507001		shop_the_look_1		1247098001;;1240595001;;1230595001
1261582001		shop_the_look_0		1179401001;;1242912001;;1271736001
1261582001		shop_the_look_1		1256319001;;1230602001;;1230615005
1271473001		shop_the_look_0		1271459001;;1271740001;;1221717004
1271473001		shop_the_look_1		1275614001;;1230615006;;1230595001
1271741001		shop_the_look_0		1243953001;;1245014001;;1271742001
1271741001		shop_the_look_1		1275616001;;1218892001;;1238878001
1276162001		shop_the_look_0		1244363001;;1266221001
1276162001		shop_the_look_1		1275615001;;1256319001;;1190729001
1246549001		shop_the_look_0		1238447001;;1244282001;;1150569001
1246549001		shop_the_look_1		1230615005;;1230597001;;1233583001
1230607002		shop_the_look_0		1242174001;;1253079001;;1179401001
1238716001		shop_the_look_0		1150895001;;0888940047;;0888940046
1238716001		shop_the_look_1		1230578001;;1253994003;;1230686001
1229311002		shop_the_look_0		1243931001;;1244174001;;1235443001
1229311002		shop_the_look_1		1190723001;;1271847001;;1275616001
1187052008		shop_the_look_0		1238795001;;1238795002;;1242318001
1187052008		shop_the_look_1		1028327003;;1196947001;;1242919003
1187052008		shop_the_look_2		1230603001;;1240595001;;1239979001
1222658003		shop_the_look_0		1179401001;;1271736001;;1234962001
1222658003		shop_the_look_1		1218892001;;1230606001;;1230602001
1231662001		shop_the_look_0		1214494003;;1201098001;;1243639001
1231662001		shop_the_look_1		1246102001;;1244579001;;1242191001
1230301003		shop_the_look_0		1241198001;;1244174001;;1243816001
1230301003		shop_the_look_1		1240754001;;1230606001;;1195882001
1237746002		shop_the_look_0		1242174001;;1249018001;;1271738001
1237746002		shop_the_look_1		1233583001;;1230597001;;1218892001
1221564001		shop_the_look_0		1253994003;;1230578001;;1235449001
1214085006		shop_the_look_0		1252170002;;1242908002;;1094272001
1214085006		shop_the_look_1		1230603001;;1214832001;;1230606001
1188205004		shop_the_look_0		1179401002;;1242419002;;1264015001
1188205004		shop_the_look_1		1243591002;;1238874002;;1230603001
1252421003		shop_the_look_0		1178447002;;1249781001;;1251102001
1252421003		shop_the_look_1		1255047001;;1271847001;;1238878001
1250708001		shop_the_look_0		1241394001;;1246545001;;1246549001
1250708001		shop_the_look_1		1230603001;;1230578001;;1214832001
1251099001		shop_the_look_0		1244363001;;1266221001
1251099001		shop_the_look_1		1230606001;;1230615005;;1214832001
1242834001		shop_the_look_0		1255516001;;1210121004;;1011037001
1242834001		shop_the_look_1		1271738001;;1208911007;;1242189001
1242834001		shop_the_look_2		1240595001;;1230603001;;1239979001
1251540001		shop_the_look_0		1253079001;;1242178001;;1253079002
1244545002		shop_the_look_0		1230602001;;1238880001;;1231662002
1198271005		shop_the_look_0		1028327026;;1254901001;;1222658004
1198271005		shop_the_look_1		1252170002;;1246547001;;1209795003
1198271005		shop_the_look_2		1230603001;;1240595001;;1239979001
